,smiles,quality,QED,SA
0,O=C(O)CC1(S(=O)O)CC(=O)NN(CCO)C1=O,280.25800000000004,0.4134889087910546,7.806468950915519
1,O=C(O)COC1OC(OC(O)OBr)C2OC(=O)OC(=O)CC12,387.091,0.34390627799243356,4.476315573911862
2,Oc1ncc(C(F)F)cn1,146.096,0.645221891857279,6.108492124153676
3,CC(=CC=CC(O)CO)OBr,223.06599999999997,0.5543144432578399,6.887314585975066
4,C=CC=CC=CNCCc1ccc(CC=CCOC2C(O)C(O)C3C(O)C(F)OC(=O)OC23)cc1,489.54000000000025,0.16163524228889758,8.872158682246486
5,O=C(O)CCN(C(=O)O)C1(Cl)CC(=O)C=C1O,263.6329999999999,0.5101268325545627,7.315357390966335
6,CCOC(=O)OC(=O)COCC1COc2c(O1)c(OCC=O)cc(O)c2,370.3100000000001,0.39908424002625587,7.789311708353807
7,CC=CC=CC=CN(CCCCC(C)C(C=CCOC(=O)CC(O)CC(=O)O)=CC#N)c1ccccc1,506.6430000000003,0.1202697655754903,8.761695503657117
8,CC(O)CCC(=O)O,118.13199999999998,0.5574114009769713,4.6793469640924386
9,COC1OC(=O)NC(=C2C=NNC2)CC1=O,225.20399999999998,0.6276841150562529,7.501088987508512
10,O=CN=CNC1OC(O)C(C2(OC(O)COCCO)C(O)CC(O)C2Cl)O1,414.7950000000001,0.05231933112777322,8.60933629469322
11,O=C(C1=CC=C(O)C1)C(O)O,156.13699999999997,0.47685875845352527,7.208616251216825
12,OC(Cl)C(F)C1=CC=CC1,162.59099999999998,0.6139822595952908,7.987124575883476
13,N#CC1CC(OCC(=O)O)C(=O)C(C(=O)O)C1O,257.198,0.5227891175337909,7.92661954290956
14,O=C(O)CC(O)CC(=O)O,148.114,0.4894635329355338,6.944401090327579
15,COC1CCC(=O)CC1OCCO,188.22299999999998,0.6810833358722438,7.491940253766671
16,O=C(O)CC#CCCCCCC1=CC=CC1,218.296,0.5483202578470953,3.940811370152968
17,Cc1c(CN)cnc(F)c1,140.161,0.5905667263747559,7.0240054083363015
18,COCC=CC(=O)C(C)C(F)OC=C=O,216.20799999999997,0.3624119571698367,6.1856442875218445
19,Nc1nc(O)cc(C(O)COCCOCCCCCc2ccccc2)c1,360.454,0.5036116269574572,8.121844140299249
20,C=CCc1c(C=C(C=CCBr)CCc2ccccc2)ccc(CCCCC=CCOC2=CC(NC(=O)O)C=C2)c1,602.613,0.08240122020956901,8.719045602407096
21,O=C(CO)OC(O)C(COCl)OC(=O)C1CC=C(O)C1CCl,359.1580000000001,0.3200348281701555,7.424794124254784
22,O=C(O)COc1c(F)c(F)cc(O)c1,204.12799999999996,0.7740428088147974,5.913567379101844
23,CC(OCCCCCCc1cc(Cc2ccc(CCCc3ccccc3)cc2)ccc1)Oc1ccc(O)cc1O,538.7280000000003,0.11104857687586923,8.618470118362055
