,smiles,quality,QED,SA
0,CNc1nc(Nc2ccc(C)nc2)cc2ccc(F)cc12,282.322,0.7655071874532041,7.305760453944908
1,CCOc1ccc(F)cc1Cl,174.60199999999998,0.6701257647222734,6.594376930431228
2,c1ccncc1,79.102,0.4531479654842905,7.304262973659867
3,NC(=O)CCNCCCC1=CC=C(OC2=CC=C3C=C(NC4=CC(CC5=CC=CC=C5)=CC=C4)C=CC3O2)C=C1,533.6720000000003,0.24241344836186837,8.497379295046903
4,Oc1cc(OCC(Cc2cccc3c2cc(CCl)cc3)c2ccccc2)ccc1,402.9210000000001,0.3487683131799571,7.607068464636678
5,O=C(O)CC=Cc1cccc(-c2c3Cc4cccc(CCc5ccccc5)c4Cc4c3c(ccc4)cc2)c1,494.6340000000003,0.24243230854810643,7.68688034757354
6,C=CNCC(C=CC=Cc1ccccc1)c1cc(-c2cccc(CC=CCC)c2)c(Cl)cc1,454.05700000000013,0.22610973926078576,8.403468945151621
7,O=C(O)c1cccc(N=C(O)c2cc(F)ccc2)c1,259.236,0.6566580483428636,6.88440153690584
8,c1ccccc1,78.11399999999999,0.4426283718993647,7.083878589393599
9,CC(=COc1c(C)ccc(Cl)c1)OC(Cl)CO,277.147,0.6613115435052906,7.846902079217061
10,C=C(C)CC(CC=Cc1ccc(-c2ccccc2)cc1)c1cccc(O)c1,354.49300000000017,0.44429465439328725,8.063608045147848
11,Nc1cc(OCC(=O)O)cc(Cl)c1,201.60899999999995,0.7252061326327611,6.568621559474259
12,C=CC=CCCC=CC=CC=CNCc1ccc(C(C)Cc2ccc(CCC(C=CC(N)=O)C(=O)O)cc2)cc1,538.7320000000002,0.10881820539789529,8.879330950272445
13,O=C1NCNC2c3c4c(cnc3Cl)Cc3cc(-c5ccccc5)ccc3C4CC(CNc3c(F)ccc(O)c3)C12,555.0530000000002,0.24140019375068483,8.444786772220253
14,Nc1ccccc1,93.12899999999998,0.48007546344555985,7.580685860417413
15,C=CC=C(C)CC1C=CC2C3=CC(C4=CC=CC=C4)=CC=C3CC3=C2C1=CC(C=CC1CC=CC(=CCC)C1)C3,522.7760000000003,0.2504953857051047,9.025288906553554
16,C#CC=CCC,80.13000000000001,0.41940783452742547,5.010979040897425
17,C=CC=CC#Cc1cc2ccc(OCc3ccccc3)c(C)c2cc1,324.4230000000001,0.4337915659739479,4.33275499695568
18,CCC(c1ccccc1)c1ccc(C(=O)O)cc1,240.302,0.8788129709846684,6.305474324451895
19,C=C(c1ccccc1)c1cccc2cc(CNc3cccc(N)n3)ccc12,351.45300000000015,0.499683517199192,5.824723973639189
20,Oc1c(OC=C(CCCCc2ccc3ccccc3c2)c2ccc(CNc3ccccc3)cc2)cc(CCl)nc1,549.1140000000003,0.0926571637112922,8.030079832716913
21,CC=CC(CC=Cc1ccccc1)Cc1ccc(O)cc1CC=CC1=COCC(C=CCCl)C1,475.07200000000023,0.2634448768948207,8.699504707756502
22,Oc1cc(Br)c(O)cc1,189.00799999999995,0.6111128315786849,6.625199816461369
23,CC=CC=CC=CCCC=CC=Cc1cc(-c2ccccc2-c2ccc(-c3cc(CO)cc(C)c3)cc2)ccc1,522.7320000000002,0.15338029128011835,8.288941142980379
24,NC(O)=CC=CC1=CC=CC=NC1,176.219,0.4940951184878995,7.934202884528291
25,CC=CCC=CNC(Cl)C1CCCN(CCCCCN(C2=CC=CC2)c2cc(F)ccc2)C1,472.09200000000016,0.14457154379861442,8.78093420595237
26,N=C(O)CCc1cc(C=Cc2cccc(O)c2)ccc1CCc1ccccc1,371.4800000000001,0.2654709925889425,7.411683337217333
27,Oc1cc(NCCC(F)c2ccc(-c3ccc(C(F)OCC(O)C(F)(F)F)cc3)cc2)ccc1,481.4610000000001,0.2902354976989059,8.078856665424238
28,OCC(CCCCF)NCc1c(CC=CCCNc2cccnc2)ccc(-c2ccc(-c3ccccc3)cc2)c1,537.7230000000003,0.10171303818189992,8.65948532315332
29,C=Cc1cccc2cc(-c3ccc(-c4cccc(Cc5ccc6ccc(CCCCF)cc6c5)c4)cc3)ccc12,520.6910000000003,0.16632675234603872,7.793534916323814
30,CC=CNc1cc2c(cn1)cc(-c1cccc(C=CCC(=O)O)c1)cc2,344.41400000000004,0.6338249664292723,7.991959918944621
31,O=C1NCC(CC(F)(F)F)CC1c1ccc(CC2C(O)=CC3CN(C(=O)Br)CCC32)cc1,515.3700000000001,0.4418449146910433,8.38609401112627
32,CC(F)CC(F)c1ncccc1,171.19,0.6809991989786516,5.636392241695251
33,CC=Cc1cc(Cc2cc(CO)cc(-c3ccc(C=CC(F)F)cn3)c2)ccc1,391.4610000000001,0.5244659690248215,6.498857249238963
34,OCC1CN=C(C(Br)Cc2ccc(Cc3ccccc3)cc2)C1,372.3060000000001,0.7631899681315921,7.973502387918076
35,Clc1ccccc1,112.559,0.4833833263681997,6.899375407561684
36,Nc1cccc(OCc2ccccc2)c1,199.25300000000001,0.771296738241799,7.623767024619326
37,C=CC=CCc1cc(-c2ccc(-c3cc4cc(O)ccc4cc3)cc2)ccc1,362.47200000000015,0.37328392987621545,6.416213081920596
38,N#CNc1cc(CN=CCCO)ccc1,203.245,0.43296131910201396,7.646371720486839
39,CC=CC=CCC=CCCCCCC=CCCC(CCCCN)C(=O)O,361.57,0.18457381275976817,8.61225645503342
40,O=C(O)c1cc(Cl)cc(F)c1,174.558,0.7086858121953732,5.598233928520515
41,C=CC=C(CCCC)CCCCc1ccccc1,242.40599999999992,0.3845750383002995,7.6990620578806395
42,C=CC=CCOC(C=CCCN(c1cccc(Br)c1)c1ccc2cc(F)c3ccccc3c2c1)CC=CC(F)F,606.5260000000001,0.08532814466330121,8.294807527318591
43,CC(COc1c(O)cnc(C(=O)O)c1)c1ccccc1,273.288,0.8750741351218689,7.902465016163311
44,O=C1NCCc2cc3ccc(-c4ccccc4)cc3cc12,273.335,0.7177326443114794,7.504603263309456
45,Cc1ccc(CCCc2cc3c(cc2)ccc(-c2ccccc2)c3)cc1,336.47800000000007,0.36822463525330457,6.077512183306446
46,Oc1c(Cl)cc(OCCCl)cc1F,225.04599999999996,0.801073204351586,6.246136410776053
47,O=C1NCC(c2ccccc2)CC1CCOP(=O)(O)c1cc(O)ccc1,375.36100000000005,0.6745869396548175,8.119072356384626
48,C=CCc1cc(-c2ccc(Cc3cc4ccc(-c5ccc(C(N)CC(N)C(N)=O)nc5)cc4cc3)cc2)ccc1,526.6840000000002,0.19137103325028287,8.530972769425354
49,C=C1CCCC(CNC=CC=CC=CC)C1,217.35600000000002,0.542542957870681,8.18725892981265
50,C=CCc1cc2cc(-c3ccccc3)ccc2nc1,245.325,0.6129415386489038,7.665907882873945
51,NC(C(=O)OCNc1cc(OCc2cc(-c3ncc(C=O)cc3)ccc2)ncc1)C(F)CC1CC(Cl)NNC1=O,571.0090000000004,0.08384339658878832,8.403792407543307
52,O=C(C=Cc1ccccc1)Nc1ccccc1,223.27500000000003,0.7943018161023154,7.605569112347335
53,O=C(O)Nc1c(Cc2cnc(-c3cccc(Cl)c3)cc2)c(-c2ccc(C=CC=Cc3ccccc3)cc2)ccc1,543.0660000000001,0.1918443964368978,7.496993724086001
54,C=CC=CCNCc1cc2ccc(C(C=CC)c3ccc(CC=CCOc4c(Cl)cc(O)cc4)cc3)cc2cc1,550.1420000000002,0.099304099575335,8.555381732082571
55,NC=CC=CCC(F)=CC=C(C=C(F)F)c1ccc2cc3ccccc3cc2c1,391.43600000000004,0.3430989472116057,5.905181464567723
56,CCCC=CCc1ccccc1,160.26,0.5904064045947321,6.53375346378384
57,O=C(O)C=COCc1cc(Cl)cc(OCCOCCC(O)=CCCO)c1,386.8280000000002,0.27157278616495506,6.3557213734767215
58,Nc1nc(NCc2ccc(Cc3ccccc3)cc2)nc(N)c1,305.385,0.6741321599534386,7.770081308600344
59,C=CC(C=CC)c1cc2cc(C)ccc2cc1,222.331,0.6414014950006739,7.3489873582016205
60,O=C(c1ccccc1)c1cc(-c2ccccc2Cl)ccc1CCC#Cc1cnccc1,421.92700000000013,0.2675801481905029,7.787650854857696
61,C1=CN2CCCNC2N1CCCCCCCCc1cc2c(cc1)CCN(Cc1ccccc1)C2,458.6940000000002,0.4493015551786235,8.67583318795463
62,CC=C1CC=C(C2Cc3cccc4c3-c3c(C4)c4c(cc3C2)c(C)cc(-c2ccc3ccccc3c2)c4)CNC1,517.7160000000002,0.22586281953366383,8.396003493979967
63,Oc1cc(-c2cc3cccc4c3c(c2)NCC4c2ccccc2)ccc1,337.422,0.4865300524953115,7.1284665307711
64,O=CC(c1ccccc1)c1ccc(-c2cc3c(cc2)ncc(CCO)c3)cc1,367.4480000000001,0.4996380424463866,7.316864480224883
65,Cc1cc(Cl)ccc1,126.58599999999998,0.5015016660067645,6.993317734188532
66,CC(Cl)C=CF,108.54299999999999,0.45150578186426943,7.7916347422173065
67,C=CC(C=Cc1cccc(C)c1)CCNCNc1ccccc1,306.4530000000001,0.39260761050622334,8.15994482667757
68,O=C(O)c1cccc(C(=O)Nc2ccc(-c3ccccc3)cc2)c1,317.344,0.7535028064474952,7.387019037438533
69,Nc1cc(Br)ncn1,174.001,0.5920138124128174,6.224164886469872
70,CCCC=C1CCC(CCC(CN)c2ccccc2)CC1,285.475,0.6644868367953402,8.412583611854592
71,CC(Cc1ccc2ccccc2c1)C(=O)O,214.264,0.8519563469697464,7.991153719042165
72,c1ccccc1,78.11399999999999,0.4426283718993647,7.083878589393599
73,CNCC(=O)OC(Cl)CC(O)Cl,216.064,0.5108679987821156,7.928503748040219
74,C(=CCc1ccc2ccccc2c1)CCc1ccc(CCCc2ccc(Nc3cccnn3)cc2)cc1,483.6590000000003,0.1920878272988355,7.836059422574019
75,CC=COCCOc1c(Cl)cc(Cl)cc1,247.12099999999995,0.5794694069090535,7.174886926246747
76,C(=Cc1cc(-c2ccccc2)ccc1)c1ccccc1,256.348,0.5408367364026699,7.624572100891125
77,Oc1ccc(Cl)cc1,128.558,0.5671077548351335,6.718666323435399
78,C=C1CCc2ccc(C=Cc3ccccc3)cc2C1,246.35299999999998,0.5218911293288986,5.013596528330506
79,CC=CC=CC=Cc1cc2ccccc2cc1CNC1CC(=O)CC(O)C1,361.485,0.7418533689089581,8.324724250160477
80,CC(CC=CC(C)c1ccccc1)Cc1cc2cnc(-c3cc(O)cc(F)c3)cc2c(N)c1,440.5620000000002,0.2348418111042484,8.29214659205939
81,FC(F)=Cc1ccccc1,140.13199999999998,0.5621777217262778,6.924463090732948
82,O=C(Br)c1cc2cc3cccc(C=Cc4ccc5C=CC6COc7c(cc(O)cc7)-c4c56)c3cc2nc1,546.4200000000004,0.14171104922786687,6.842705474362703
83,CC(=CC=CNc1cc(O)ccc1)c1ccc(F)cc1,269.319,0.7973521362396833,7.798499290359329
84,c1ccc(-c2ncc3cc(CNc4ccccn4)ccc3c2)cc1,311.38800000000003,0.5817423974728151,7.766163560130007
85,NCCC=CC(C=O)CCc1ccc(CCc2ccccc2)cc1,321.464,0.528109434757532,7.999255586093545
86,C=C(c1ccccc1)c1cc(-c2ccccc2)ccc1,256.34799999999996,0.5870344677287849,7.6477795613363195
87,CCCCc1c(O)ccc(CCCCCc2cc(C=O)ccc2C=CCCN(c2cc(CN)ccc2)C(C)C)c1,540.792,0.13351779266961367,8.67767713602413
88,CCOc1cc(Br)c(OC)cc1,231.08899999999994,0.7957384195743247,7.09718511710339
89,c1ccccc1,78.11399999999999,0.4426283718993647,7.083878589393599
90,O=C(O)CCc1cccc(CCCO)c1,208.257,0.7466272759406897,7.828428197529523
91,C=CC=CC1C=C(CC(C=CC(C)c2ccc(-c3cccc(CO)c3)cc2)CCCC2CC=CC2)C(=O)N=CC1,533.7560000000002,0.2063376702105302,8.993677831872676
92,CC=CC=CC=CNc1cc(O)ccc1,201.269,0.7311313975139087,5.762852849693983
93,COC(F)C(C)=CCC(=CC(C)C(c1ccccc1)c1ccc(Oc2ccc(C)cc2)cc1)C(=O)F,490.59000000000026,0.15417382745904165,8.512000479786423
94,C=C1CC(C(=O)O)CC(NCC(C)=CC2CN=C(Nc3ccc(-c4ccccc4)cc3)C2)N1,444.5790000000002,0.46750995328771333,8.62817999602951
95,CNC=Cc1cc(C(=O)O)cc(Cl)c1,211.64799999999997,0.8062917341687337,7.005808188605403
96,CC1=CC(C(Br)C(C)C=C(C=C(Cl)C(F)F)c2cc(C(=O)O)c(CC=CCCN)cc2)CC1=CC=CCC(F)F,644.9750000000001,0.09191956293230856,8.698171171659167
97,CCc1ccncc1,107.15599999999998,0.5313362980164081,7.524135812609787
98,Fc1cccc(-c2ccccc2)c1,172.202,0.6172445494970528,7.069997628311235
99,O=C(F)COC(=CC(F)C(=O)O)C(F)C(F)F,262.12999999999994,0.4277698701770558,6.852672578429445
